"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)"
02.07.2016 08:40:00,985.62,21.71,296.09,14.81,64.85,26.02,16.87,9.15,10.72,17.12,1156.88,5.95,8.17,208.90
02.07.2016 08:50:00,985.65,21.66,296.04,14.84,65.17,25.94,16.90,9.03,10.74,17.15,1157.10,4.91,6.61,203.80
02.07.2016 09:00:00,985.67,21.66,296.04,14.84,65.17,25.94,16.90,9.03,10.74,17.15,1157.12,4.93,8.17,206.70
02.07.2016 09:10:00,985.68,21.66,296.04,14.90,65.42,25.94,16.97,8.97,10.78,17.21,1157.10,4.45,6.77,210.60
02.07.2016 09:20:00,985.60,21.62,296.01,15.19,66.80,25.87,17.28,8.59,10.98,17.54,1157.02,3.52,5.04,195.30
02.07.2016 09:30:00,985.58,21.60,295.99,15.28,67.27,25.84,17.38,8.46,11.04,17.64,1157.03,4.19,5.72,184.00
02.07.2016 09:40:00,985.81,21.43,295.80,15.09,67.16,25.58,17.18,8.40,10.91,17.42,1158.07,3.92,5.78,213.30
02.07.2016 09:50:00,986.03,21.35,295.70,15.13,67.66,25.45,17.22,8.23,10.93,17.46,1158.62,3.57,5.12,203.20
02.07.2016 10:00:00,985.99,21.53,295.88,15.12,66.88,25.73,17.21,8.52,10.93,17.45,1157.87,4.21,6.03,197.90
02.07.2016 10:10:00,985.98,21.65,296.00,14.49,63.75,25.92,16.53,9.40,10.49,16.76,1157.69,6.02,9.37,212.20
02.07.2016 10:20:00,986.11,21.53,295.87,13.97,62.10,25.73,15.98,9.75,10.14,16.20,1158.56,4.90,8.09,221.80
02.07.2016 10:30:00,986.36,21.37,295.69,13.68,61.52,25.48,15.68,9.81,9.95,15.89,1159.62,4.62,6.65,231.00
02.07.2016 10:40:00,986.82,19.92,294.19,12.60,62.71,23.30,14.61,8.69,9.26,14.81,1166.39,3.36,8.37,266.70
02.07.2016 10:50:00,987.09,18.63,292.88,12.36,66.88,21.51,14.38,7.12,9.11,14.57,1171.97,4.69,8.93,258.10
02.07.2016 11:00:00,987.33,17.28,291.50,13.10,76.40,19.75,15.09,4.66,9.56,15.29,1177.38,4.54,6.89,261.90
02.07.2016 11:10:00,987.39,16.17,290.38,13.63,84.90,18.41,15.63,2.78,9.90,15.83,1181.73,2.73,4.36,253.10
02.07.2016 11:20:00,987.31,15.99,290.21,14.15,88.80,18.20,16.16,2.04,10.24,16.37,1182.12,1.90,3.56,241.20
02.07.2016 11:30:00,987.31,16.39,290.61,14.50,88.60,18.67,16.54,2.13,10.49,16.75,1180.32,1.31,2.24,217.50
02.07.2016 11:40:00,987.43,16.91,291.12,14.64,86.50,19.30,16.69,2.61,10.58,16.90,1178.28,1.05,1.88,212.00
02.07.2016 11:50:00,987.54,17.48,291.68,14.82,84.40,20.01,16.88,3.12,10.70,17.10,1176.01,0.83,2.48,198.30
02.07.2016 12:00:00,987.72,17.90,292.09,14.13,78.60,20.54,16.15,4.40,10.23,16.35,1174.86,2.95,5.01,266.50
02.07.2016 12:10:00,987.71,17.84,292.03,13.04,73.50,20.46,15.04,5.42,9.53,15.23,1175.59,1.82,3.96,275.30
02.07.2016 12:20:00,987.67,17.80,291.99,12.78,72.40,20.41,14.78,5.63,9.36,14.96,1175.83,1.32,3.12,307.00
02.07.2016 12:30:00,987.74,17.99,292.18,12.92,72.20,20.66,14.92,5.74,9.45,15.10,1175.08,1.43,3.56,265.20
02.07.2016 12:40:00,987.96,17.97,292.14,12.62,70.90,20.63,14.63,6.00,9.26,14.81,1175.56,1.69,3.56,278.10
02.07.2016 12:50:00,988.04,17.71,291.87,12.37,70.90,20.30,14.39,5.91,9.11,14.57,1176.81,1.34,3.20,279.10
02.07.2016 13:00:00,988.07,17.43,291.59,11.83,69.65,19.94,13.89,6.05,8.79,14.06,1178.21,1.95,4.48,250.60
02.07.2016 13:10:00,988.14,17.09,291.24,11.43,69.30,19.52,13.53,5.99,8.56,13.69,1179.84,1.93,4.16,247.70
02.07.2016 13:20:00,988.23,16.66,290.80,10.66,67.65,18.99,12.85,6.14,8.13,13.00,1182.00,2.10,4.32,249.60
02.07.2016 13:30:00,988.43,16.05,290.17,10.18,68.10,18.27,12.44,5.83,7.87,12.59,1184.92,2.68,4.76,254.40
02.07.2016 13:40:00,988.44,15.01,289.13,10.26,73.20,17.09,12.51,4.58,7.91,12.66,1189.18,2.62,4.02,255.80
02.07.2016 13:50:00,988.46,14.41,288.53,10.63,78.00,16.44,12.82,3.62,8.11,12.97,1191.54,2.79,4.40,249.00
02.07.2016 14:00:00,988.58,14.43,288.54,11.10,80.40,16.46,13.23,3.23,8.37,13.39,1191.42,2.65,4.36,248.80
02.07.2016 14:10:00,988.77,14.68,288.77,11.01,78.60,16.73,13.15,3.58,8.31,13.30,1190.65,2.63,4.36,252.80
02.07.2016 14:20:00,988.59,15.08,289.19,11.22,77.70,17.17,13.34,3.83,8.44,13.49,1188.69,1.46,2.80,237.40
02.07.2016 14:30:00,988.54,15.57,289.68,10.92,73.80,17.72,13.07,4.64,8.27,13.23,1186.74,2.40,4.91,262.40
02.07.2016 14:40:00,988.66,15.34,289.44,10.12,71.00,17.46,12.39,5.06,7.83,12.54,1188.14,2.85,5.01,253.70
02.07.2016 14:50:00,988.83,14.85,288.94,9.94,72.40,16.91,12.25,4.67,7.74,12.38,1190.43,2.02,4.93,243.80
02.07.2016 15:00:00,989.01,14.61,288.68,10.16,74.60,16.65,12.42,4.23,7.85,12.56,1191.56,1.71,3.32,246.20
02.07.2016 15:10:00,989.27,14.49,288.54,10.28,75.80,16.53,12.53,4.00,7.91,12.66,1192.33,1.66,4.08,245.30
02.07.2016 15:20:00,989.37,14.28,288.32,10.48,77.90,16.30,12.70,3.60,8.02,12.84,1193.24,1.18,1.96,241.60
02.07.2016 15:30:00,989.39,14.32,288.36,10.66,78.60,16.34,12.85,3.50,8.12,12.98,1193.03,0.86,1.80,251.70
02.07.2016 15:40:00,989.65,14.41,288.43,10.88,79.30,16.44,13.04,3.40,8.23,13.17,1192.89,0.93,2.32,236.90
02.07.2016 15:50:00,989.56,14.51,288.53,10.88,78.80,16.55,13.04,3.51,8.24,13.18,1192.36,0.88,1.96,287.10
02.07.2016 16:00:00,989.25,14.61,288.66,10.86,78.20,16.65,13.02,3.63,8.23,13.16,1191.58,0.71,1.36,304.10
02.07.2016 16:10:00,988.97,14.85,288.93,11.00,77.70,16.91,13.14,3.77,8.31,13.29,1190.19,0.52,0.92,331.80
02.07.2016 16:20:00,989.18,15.00,289.06,11.12,77.60,17.08,13.25,3.83,8.38,13.40,1189.78,0.84,1.44,253.50
02.07.2016 16:30:00,989.25,15.22,289.27,10.91,75.40,17.32,13.06,4.26,8.25,13.20,1189.04,1.90,3.72,236.30
02.07.2016 16:40:00,989.12,15.50,289.56,10.32,71.20,17.64,12.56,5.08,7.93,12.70,1187.96,2.69,4.95,231.10
02.07.2016 16:50:00,989.13,16.13,290.20,10.31,68.34,18.36,12.55,5.81,7.93,12.69,1185.39,1.85,3.92,223.60
02.07.2016 17:00:00,989.07,17.16,291.23,10.10,63.14,19.60,12.38,7.23,7.82,12.52,1181.19,2.49,5.49,223.90
02.07.2016 17:10:00,988.88,17.10,291.19,9.67,61.58,19.53,12.03,7.50,7.60,12.16,1181.36,2.61,4.20,215.10
02.07.2016 17:20:00,988.87,17.42,291.51,9.55,59.86,19.93,11.93,8.00,7.54,12.06,1180.10,3.29,4.32,209.40
02.07.2016 17:30:00,988.97,17.69,291.77,8.98,56.61,20.27,11.48,8.80,7.25,11.60,1179.33,3.46,5.77,219.00
02.07.2016 17:40:00,989.10,17.98,292.05,8.71,54.60,20.65,11.27,9.37,7.12,11.40,1178.40,2.31,4.48,232.50
02.07.2016 17:50:00,989.21,18.25,292.32,8.44,52.68,21.00,11.06,9.94,6.99,11.18,1177.53,1.26,3.76,253.50
02.07.2016 18:00:00,989.29,18.66,292.72,8.13,50.29,21.55,10.84,10.71,6.84,10.95,1176.08,2.07,4.24,266.40
02.07.2016 18:10:00,989.41,18.52,292.57,8.08,50.55,21.36,10.80,10.56,6.82,10.91,1176.80,1.43,3.44,256.70
02.07.2016 18:20:00,989.54,18.56,292.60,7.65,48.98,21.41,10.49,10.92,6.62,10.60,1176.94,1.71,3.54,270.10
02.07.2016 18:30:00,989.74,17.70,291.72,7.42,50.88,20.29,10.32,9.96,6.51,10.43,1180.73,1.46,3.52,282.50
02.07.2016 18:40:00,989.82,17.66,291.67,7.78,52.27,20.23,10.58,9.66,6.67,10.69,1180.87,1.15,2.48,285.80
02.07.2016 18:50:00,989.96,17.27,291.27,8.02,54.47,19.74,10.75,8.99,6.78,10.86,1182.55,1.70,3.40,283.60
02.07.2016 19:00:00,990.06,16.94,290.93,8.27,56.57,19.33,10.94,8.40,6.90,11.05,1183.93,1.14,2.76,286.10
02.07.2016 19:10:00,990.21,16.77,290.75,8.53,58.20,19.13,11.13,7.99,7.02,11.24,1184.71,0.86,1.76,299.60
02.07.2016 19:20:00,990.18,16.73,290.71,8.53,58.36,19.08,11.13,7.94,7.02,11.24,1184.84,1.03,1.96,242.40
02.07.2016 19:30:00,990.21,16.59,290.57,8.73,59.68,18.91,11.28,7.62,7.12,11.40,1185.38,0.71,1.52,239.90
02.07.2016 19:40:00,990.43,16.56,290.52,8.75,59.87,18.87,11.30,7.57,7.13,11.41,1185.76,0.74,1.28,232.20
02.07.2016 19:50:00,990.55,16.38,290.33,8.69,60.32,18.66,11.25,7.40,7.10,11.36,1186.66,1.10,2.60,253.30
02.07.2016 20:00:00,990.58,16.28,290.22,8.67,60.63,18.54,11.24,7.30,7.09,11.35,1187.12,1.15,2.80,260.30
02.07.2016 20:10:00,990.75,16.00,289.93,8.94,62.86,18.21,11.45,6.76,7.22,11.55,1188.38,1.75,3.76,225.60
02.07.2016 20:20:00,991.00,15.75,289.66,9.08,64.49,17.92,11.56,6.36,7.29,11.66,1189.66,2.10,3.52,232.30
02.07.2016 20:30:00,991.09,15.63,289.53,8.81,63.78,17.78,11.34,6.44,7.15,11.44,1190.36,1.59,3.36,235.60
02.07.2016 20:40:00,991.20,15.53,289.42,8.86,64.44,17.67,11.39,6.28,7.18,11.49,1190.88,0.89,1.56,244.30
02.07.2016 20:50:00,991.32,15.30,289.18,8.87,65.44,17.41,11.39,6.02,7.18,11.49,1191.97,1.18,2.08,233.10
02.07.2016 21:00:00,991.43,15.04,288.91,8.87,66.53,17.12,11.39,5.73,7.18,11.49,1193.18,1.62,2.92,234.30
02.07.2016 21:10:00,991.61,14.76,288.61,8.94,68.07,16.82,11.45,5.37,7.21,11.54,1194.53,1.57,2.40,230.70
02.07.2016 21:20:00,991.70,14.61,288.46,8.89,68.51,16.65,11.41,5.24,7.19,11.51,1195.28,1.33,2.36,234.30
02.07.2016 21:30:00,991.83,14.53,288.37,8.84,68.61,16.57,11.37,5.20,7.16,11.46,1195.79,1.09,1.76,241.30
02.07.2016 21:40:00,991.97,14.47,288.29,8.87,69.01,16.50,11.39,5.11,7.17,11.48,1196.20,0.99,1.84,221.50
02.07.2016 21:50:00,992.03,14.42,288.24,8.91,69.42,16.45,11.42,5.03,7.19,11.51,1196.47,0.56,1.12,228.90
02.07.2016 22:00:00,992.07,14.40,288.22,8.88,69.39,16.43,11.40,5.03,7.18,11.49,1196.61,0.47,0.88,186.20
02.07.2016 22:10:00,992.07,14.37,288.19,9.04,70.30,16.40,11.53,4.87,7.26,11.62,1196.67,0.88,2.48,164.00
02.07.2016 22:20:00,992.08,13.97,287.78,9.84,76.10,15.98,12.16,3.82,7.66,12.26,1198.06,1.61,2.44,155.60
02.07.2016 22:30:00,992.17,13.56,287.37,9.94,78.70,15.56,12.24,3.31,7.71,12.34,1199.85,1.45,2.80,183.10
02.07.2016 22:40:00,992.24,13.23,287.03,9.88,80.10,15.23,12.20,3.03,7.68,12.29,1201.34,1.83,3.28,194.40
02.07.2016 22:50:00,992.33,12.95,286.74,9.70,80.60,14.95,12.05,2.90,7.59,12.14,1202.69,1.43,2.12,190.80
02.07.2016 23:00:00,992.43,13.00,286.78,9.66,80.10,15.00,12.01,2.98,7.56,12.11,1202.62,0.77,1.32,170.40
02.07.2016 23:10:00,992.40,13.00,286.79,9.56,79.60,15.00,11.94,3.06,7.52,12.03,1202.62,1.14,2.08,170.10
02.07.2016 23:20:00,992.42,12.89,286.67,9.64,80.60,14.89,12.00,2.89,7.56,12.09,1203.07,1.32,2.92,164.50
02.07.2016 23:30:00,992.51,12.75,286.53,9.65,81.40,14.75,12.01,2.74,7.56,12.10,1203.77,1.10,2.84,181.50
02.07.2016 23:40:00,992.56,12.69,286.46,9.48,80.80,14.70,11.87,2.82,7.48,11.96,1204.15,0.41,1.12,293.40
02.07.2016 23:50:00,992.68,12.78,286.54,8.63,75.80,14.78,11.21,3.58,7.05,11.29,1204.22,0.80,1.40,264.50
03.07.2016 00:00:00,992.69,12.97,286.73,8.32,73.30,14.97,10.97,4.00,6.90,11.05,1203.54,1.36,2.00,250.20
03.07.2016 00:10:00,992.75,12.94,286.70,8.29,73.30,14.94,10.95,3.99,6.89,11.03,1203.75,1.87,2.18,248.90
03.07.2016 00:20:00,992.80,12.83,286.58,8.24,73.60,14.83,10.92,3.92,6.87,11.00,1204.29,2.19,3.00,253.30
03.07.2016 00:30:00,992.87,12.68,286.43,8.24,74.30,14.69,10.91,3.77,6.86,10.99,1205.01,2.46,3.04,249.90
03.07.2016 00:40:00,992.96,12.53,286.27,8.23,75.00,14.54,10.91,3.64,6.86,10.98,1205.75,2.21,2.84,257.50
03.07.2016 00:50:00,993.03,12.30,286.03,8.20,76.00,14.32,10.89,3.44,6.85,10.96,1206.82,2.24,2.92,249.50
03.07.2016 01:00:00,993.04,12.16,285.89,8.18,76.60,14.19,10.87,3.32,6.84,10.95,1207.42,2.62,3.12,250.10
03.07.2016 01:10:00,992.95,12.00,285.74,8.14,77.20,14.04,10.84,3.20,6.82,10.92,1208.01,2.70,3.22,252.30
03.07.2016 01:20:00,992.94,11.93,285.67,8.11,77.40,13.98,10.82,3.16,6.81,10.90,1208.31,3.27,4.12,247.50
03.07.2016 01:30:00,992.93,11.90,285.64,8.04,77.20,13.95,10.77,3.18,6.77,10.85,1208.44,3.20,4.08,251.30
03.07.2016 01:40:00,992.98,11.86,285.59,7.95,76.90,13.91,10.70,3.21,6.73,10.78,1208.71,3.08,3.76,251.40
03.07.2016 01:50:00,993.01,11.82,285.55,7.87,76.70,13.88,10.64,3.23,6.69,10.72,1208.94,2.81,3.64,247.50
03.07.2016 02:00:00,993.05,11.74,285.47,7.77,76.60,13.80,10.57,3.23,6.65,10.65,1209.36,2.56,3.22,253.70
03.07.2016 02:10:00,993.06,11.66,285.39,7.66,76.40,13.73,10.49,3.24,6.60,10.56,1209.75,2.60,3.28,250.10
03.07.2016 02:20:00,993.05,11.68,285.41,7.52,75.60,13.75,10.39,3.35,6.54,10.47,1209.70,2.50,3.16,252.10
03.07.2016 02:30:00,993.11,11.65,285.37,7.42,75.20,13.72,10.32,3.40,6.49,10.39,1209.94,2.44,2.90,251.10
03.07.2016 02:40:00,993.18,11.31,285.03,7.42,76.90,13.42,10.32,3.10,6.49,10.39,1211.46,2.91,3.74,247.50
03.07.2016 02:50:00,993.20,10.93,284.64,7.33,78.40,13.08,10.26,2.83,6.45,10.33,1213.14,2.26,3.36,240.00
03.07.2016 03:00:00,993.24,10.60,284.31,7.25,79.70,12.80,10.20,2.60,6.41,10.27,1214.63,2.25,3.28,242.10
03.07.2016 03:10:00,993.23,10.49,284.20,7.16,79.80,12.70,10.14,2.57,6.37,10.21,1215.11,2.72,3.38,240.40
03.07.2016 03:20:00,993.23,10.61,284.32,7.11,78.90,12.81,10.10,2.70,6.35,10.17,1214.61,2.88,3.28,235.70
03.07.2016 03:30:00,993.18,10.38,284.10,7.11,80.10,12.61,10.10,2.51,6.35,10.17,1215.54,1.94,3.00,218.60
03.07.2016 03:40:00,993.20,10.04,283.75,7.59,84.70,12.33,10.44,1.89,6.56,10.51,1216.87,1.42,2.24,211.50
03.07.2016 03:50:00,993.24,9.75,283.46,7.71,87.10,12.09,10.53,1.56,6.62,10.60,1218.12,1.46,2.52,207.80
03.07.2016 04:00:00,993.21,9.61,283.32,7.71,87.90,11.98,10.53,1.45,6.62,10.60,1218.68,1.43,2.04,202.00
03.07.2016 04:10:00,993.29,9.52,283.22,7.79,88.90,11.90,10.58,1.32,6.65,10.65,1219.15,1.62,2.24,203.30
03.07.2016 04:20:00,993.35,9.40,283.10,7.65,88.80,11.81,10.49,1.32,6.59,10.56,1219.78,1.10,1.72,213.90
03.07.2016 04:30:00,993.43,9.38,283.07,7.35,87.10,11.79,10.27,1.52,6.46,10.34,1220.07,1.08,1.68,202.30
03.07.2016 04:40:00,993.53,9.37,283.06,7.17,86.10,11.78,10.15,1.64,6.38,10.21,1220.29,1.82,2.68,223.10
03.07.2016 04:50:00,993.60,9.59,283.27,7.39,86.10,11.96,10.30,1.66,6.47,10.36,1219.36,1.06,1.76,199.40
03.07.2016 05:00:00,993.60,9.73,283.41,7.52,86.10,12.07,10.39,1.68,6.53,10.46,1218.72,1.24,1.72,188.40
03.07.2016 05:10:00,993.56,9.83,283.51,7.57,85.80,12.15,10.43,1.73,6.55,10.50,1218.22,1.41,2.24,195.20
03.07.2016 05:20:00,993.56,9.99,283.67,7.68,85.50,12.29,10.50,1.78,6.60,10.57,1217.49,1.48,2.36,190.60
03.07.2016 05:30:00,993.53,10.23,283.92,7.88,85.30,12.48,10.65,1.84,6.69,10.72,1216.36,2.01,3.32,177.80
03.07.2016 05:40:00,993.54,10.47,284.16,8.06,85.00,12.69,10.78,1.90,6.78,10.85,1215.28,1.79,2.76,181.00
03.07.2016 05:50:00,993.65,10.86,284.54,8.25,83.90,13.02,10.92,2.10,6.87,10.99,1213.68,1.95,3.12,181.40
03.07.2016 06:00:00,993.73,11.43,285.10,8.46,81.90,13.52,11.08,2.45,6.96,11.15,1211.28,2.15,3.08,153.80
03.07.2016 06:10:00,993.77,11.87,285.54,8.59,80.30,13.92,11.18,2.74,7.03,11.25,1209.41,2.39,2.92,153.30
03.07.2016 06:20:00,993.78,12.07,285.74,8.75,80.10,14.11,11.30,2.81,7.10,11.37,1208.52,1.34,2.10,165.80
03.07.2016 06:30:00,993.78,11.91,285.58,8.80,81.20,13.96,11.34,2.62,7.13,11.41,1209.18,1.54,2.68,164.10
03.07.2016 06:40:00,993.79,11.99,285.66,8.89,81.30,14.03,11.41,2.62,7.17,11.48,1208.81,1.56,2.76,166.90
03.07.2016 06:50:00,993.79,12.16,285.83,9.02,81.10,14.19,11.51,2.68,7.24,11.58,1208.05,1.76,2.88,169.30
03.07.2016 07:00:00,993.80,12.39,286.06,9.10,80.30,14.41,11.57,2.84,7.27,11.64,1207.06,2.07,2.96,175.80
03.07.2016 07:10:00,993.87,12.73,286.39,9.28,79.50,14.74,11.71,3.02,7.36,11.79,1205.64,1.50,2.64,170.20
03.07.2016 07:20:00,993.91,13.42,287.08,9.42,76.70,15.42,11.82,3.59,7.43,11.90,1202.74,2.01,2.88,156.40
03.07.2016 07:30:00,993.90,14.14,287.80,9.56,73.90,16.15,11.94,4.22,7.51,12.01,1199.67,1.61,3.12,142.10
03.07.2016 07:40:00,993.90,14.48,288.14,9.57,72.30,16.51,11.94,4.57,7.51,12.01,1198.24,2.29,3.56,130.40
03.07.2016 07:50:00,993.90,14.33,287.99,9.63,73.30,16.35,11.99,4.37,7.54,12.06,1198.85,2.24,3.16,129.20
03.07.2016 08:00:00,993.89,14.59,288.25,9.83,73.10,16.63,12.16,4.47,7.64,12.23,1197.68,2.07,3.76,127.60
03.07.2016 08:10:00,993.85,15.41,289.08,9.76,69.01,17.53,12.10,5.43,7.61,12.18,1194.25,2.00,2.76,134.40
03.07.2016 08:20:00,993.84,15.90,289.57,9.37,65.14,18.09,11.79,6.31,7.41,11.86,1192.35,2.01,3.72,164.40
03.07.2016 08:30:00,993.86,16.20,289.87,8.70,61.07,18.44,11.26,7.18,7.08,11.33,1191.38,3.10,6.89,233.70
03.07.2016 08:40:00,993.87,16.15,289.82,8.78,61.57,18.39,11.32,7.07,7.12,11.39,1191.57,2.37,4.18,243.80
03.07.2016 08:50:00,993.84,16.29,289.96,8.60,60.30,18.55,11.19,7.36,7.03,11.26,1191.02,3.34,5.77,230.50
03.07.2016 09:00:00,993.74,16.68,290.36,7.91,56.12,19.02,10.67,8.34,6.71,10.74,1189.54,3.92,5.97,209.00
03.07.2016 09:10:00,993.79,16.97,290.65,7.66,54.15,19.37,10.49,8.88,6.59,10.55,1188.49,3.47,5.93,234.00
03.07.2016 09:20:00,993.71,16.98,290.66,7.55,53.73,19.38,10.41,8.97,6.54,10.48,1188.39,3.55,5.85,210.00
03.07.2016 09:30:00,993.66,17.54,291.23,7.57,51.93,20.08,10.43,9.65,6.55,10.49,1186.03,4.12,7.33,213.70
03.07.2016 09:40:00,993.54,17.77,291.47,7.61,51.32,20.37,10.46,9.92,6.57,10.52,1184.94,3.31,6.05,192.20
03.07.2016 09:50:00,993.67,17.51,291.20,6.89,49.65,20.04,9.95,10.09,6.25,10.01,1186.37,4.00,6.75,231.40
03.07.2016 10:00:00,993.78,17.08,290.76,6.99,51.39,19.51,10.02,9.48,6.30,10.09,1188.23,3.37,5.69,235.30
03.07.2016 10:10:00,993.81,16.98,290.66,7.33,52.93,19.38,10.26,9.12,6.45,10.32,1188.58,2.43,4.48,260.40
03.07.2016 10:20:00,993.77,16.93,290.61,8.14,56.13,19.32,10.84,8.48,6.82,10.91,1188.47,1.61,3.26,308.10
03.07.2016 10:30:00,993.65,17.40,291.09,8.70,56.59,19.90,11.26,8.64,7.08,11.34,1186.21,1.20,3.36,309.10
03.07.2016 10:40:00,993.53,17.69,291.39,7.48,51.13,20.27,10.37,9.91,6.51,10.43,1185.29,3.24,6.67,255.30
03.07.2016 10:50:00,993.37,18.16,291.87,6.84,47.49,20.88,9.92,10.96,6.23,9.98,1183.39,3.91,7.09,201.50
03.07.2016 11:00:00,993.25,18.42,292.15,7.15,47.72,21.22,10.13,11.10,6.37,10.20,1182.09,4.90,7.69,211.80
03.07.2016 11:10:00,993.24,18.61,292.34,7.56,48.52,21.48,10.42,11.06,6.55,10.49,1181.18,5.12,7.65,212.40
03.07.2016 11:20:00,993.25,18.29,292.02,7.55,49.45,21.05,10.41,10.64,6.55,10.48,1182.49,2.71,5.38,231.30
03.07.2016 11:30:00,993.33,18.15,291.87,7.49,49.68,20.87,10.37,10.50,6.52,10.44,1183.18,2.90,4.92,259.20
03.07.2016 11:40:00,993.33,17.17,290.89,8.35,56.05,19.62,11.00,8.62,6.91,11.07,1186.88,2.76,4.72,260.00
03.07.2016 11:50:00,993.15,17.37,291.10,8.73,56.82,19.87,11.29,8.58,7.10,11.37,1185.73,2.10,3.98,231.60
03.07.2016 12:00:00,993.08,18.06,291.80,8.57,53.79,20.75,11.16,9.59,7.02,11.24,1182.89,2.98,5.97,228.40
03.07.2016 12:10:00,993.05,17.39,291.13,8.23,54.83,19.89,10.91,8.99,6.86,10.98,1185.70,2.96,5.20,290.40
03.07.2016 12:20:00,993.01,17.07,290.81,8.40,56.62,19.49,11.04,8.46,6.94,11.11,1186.89,1.73,3.52,279.10
03.07.2016 12:30:00,993.05,17.13,290.87,7.61,53.42,19.57,10.45,9.11,6.57,10.53,1186.97,2.45,4.12,268.20
03.07.2016 12:40:00,992.98,17.15,290.90,7.79,54.03,19.59,10.59,9.01,6.66,10.66,1186.73,2.34,4.36,233.30
03.07.2016 12:50:00,992.86,17.63,291.39,7.81,52.48,20.20,10.60,9.60,6.67,10.67,1184.63,2.84,4.92,230.40
03.07.2016 13:00:00,992.72,18.67,292.44,7.85,49.31,21.56,10.63,10.93,6.69,10.71,1180.22,2.92,7.81,193.50
03.07.2016 13:10:00,992.61,18.64,292.42,7.58,48.48,21.52,10.43,11.09,6.56,10.51,1180.30,4.05,6.09,196.10
03.07.2016 13:20:00,992.62,18.72,292.50,7.26,47.20,21.63,10.21,11.42,6.42,10.28,1180.09,3.00,4.80,212.20
03.07.2016 13:30:00,992.62,18.63,292.41,7.28,47.54,21.51,10.22,11.28,6.43,10.30,1180.45,2.73,4.88,218.10
03.07.2016 13:40:00,992.50,18.61,292.40,7.48,48.25,21.48,10.36,11.12,6.52,10.44,1180.32,1.90,3.32,234.30
03.07.2016 13:50:00,992.37,18.83,292.63,7.56,47.85,21.78,10.42,11.36,6.56,10.50,1179.25,1.63,3.48,232.30
03.07.2016 14:00:00,992.32,19.11,292.92,7.65,47.30,22.16,10.48,11.68,6.60,10.56,1178.04,2.27,4.28,224.40
03.07.2016 14:10:00,992.40,18.79,292.59,7.54,47.89,21.72,10.40,11.32,6.55,10.48,1179.46,1.76,3.96,240.50
03.07.2016 14:20:00,992.93,17.19,290.94,8.23,55.52,19.64,10.91,8.74,6.86,10.98,1186.37,5.93,12.21,226.30
03.07.2016 14:30:00,993.49,14.25,287.95,9.39,72.50,16.27,11.80,4.47,7.42,11.87,1198.77,4.25,8.25,248.70
03.07.2016 14:40:00,993.65,12.99,286.67,10.01,82.10,14.99,12.31,2.68,7.74,12.38,1204.01,3.24,4.64,248.80
03.07.2016 14:50:00,993.83,12.93,286.60,10.23,83.60,14.93,12.48,2.45,7.85,12.56,1204.40,3.33,5.65,254.50
03.07.2016 15:00:00,993.69,13.15,286.83,10.13,81.90,15.15,12.40,2.74,7.80,12.48,1203.34,2.75,4.64,256.10
03.07.2016 15:10:00,993.63,13.46,287.14,10.80,83.90,15.46,12.97,2.49,8.16,13.05,1201.71,1.73,2.78,223.90
03.07.2016 15:20:00,993.55,13.82,287.51,10.82,82.10,15.82,12.99,2.83,8.17,13.07,1200.09,1.33,2.64,219.00
03.07.2016 15:30:00,993.51,14.19,287.89,10.83,80.20,16.21,13.00,3.21,8.18,13.08,1198.49,0.90,2.24,247.70
03.07.2016 15:40:00,993.47,14.25,287.95,10.85,80.00,16.27,13.02,3.25,8.19,13.10,1198.19,0.79,1.64,280.70
03.07.2016 15:50:00,993.52,14.45,288.15,10.57,77.50,16.48,12.77,3.71,8.04,12.86,1197.52,0.88,1.84,176.40
03.07.2016 16:00:00,993.57,14.79,288.48,10.53,75.60,16.85,12.74,4.11,8.01,12.82,1196.19,0.48,1.36,326.50
03.07.2016 16:10:00,993.61,14.88,288.57,10.87,76.90,16.95,13.03,3.91,8.20,13.12,1195.73,0.84,1.56,57.31
03.07.2016 16:20:00,993.73,14.88,288.56,10.66,75.80,16.95,12.85,4.10,8.08,12.93,1195.97,0.66,1.44,243.40
03.07.2016 16:30:00,993.83,14.87,288.54,10.45,74.80,16.94,12.67,4.27,7.97,12.75,1196.21,0.81,1.80,214.80
03.07.2016 16:40:00,993.93,14.74,288.40,10.72,76.80,16.79,12.90,3.90,8.11,12.98,1196.76,0.83,1.46,247.20
03.07.2016 16:50:00,994.03,14.60,288.25,10.79,77.90,16.64,12.97,3.68,8.15,13.04,1197.44,0.46,0.80,245.20
03.07.2016 17:00:00,994.15,14.56,288.20,10.60,77.10,16.60,12.80,3.80,8.05,12.87,1197.82,0.74,1.46,243.00
03.07.2016 17:10:00,994.14,14.33,287.97,10.40,77.20,16.35,12.63,3.73,7.94,12.70,1198.84,1.39,3.32,214.30
03.07.2016 17:20:00,994.07,13.94,287.59,10.00,77.10,15.95,12.29,3.65,7.73,12.37,1200.54,1.48,2.56,269.40
03.07.2016 17:30:00,993.99,13.87,287.53,10.03,77.60,15.87,12.32,3.56,7.74,12.39,1200.73,0.91,1.32,224.30
